,song_title,artists,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
6549,Teenage Fever,Drake,6n3HGiq4v35D6eFOSwqYuo,0.766,0.283,8,-10.33,0,0.0846,0.111,0.0172,0.115,0.144,97.04
6550,Better,Khalid,6zeeWid2sgw4lap2jV61PZ,0.596,0.552,0,-10.278,0,0.097,0.0765,0.334,0.104,0.112,97.949
6551,Say It Ain't So,Weezer,6VoIBz0VhCyz7OdEoRYDiA,0.634,0.551,3,-7.136,1,0.0352,0.00737,1.82e-05,0.07,0.453,151.779
6552,1-800-273-8255,Logic,5tz69p7tJuGPeMGwNTxYuV,0.62,0.574,5,-7.788,0,0.0479,0.569,0.0,0.19,0.357,100.023
6553,R.I.C.O. (feat. Drake),Meek Mill,0Y0TOsE1q11qgbi7c5WZsG,0.727,0.599,1,-6.941,1,0.327,0.317,0.0,0.219,0.386,167.909
6554,Know No Better,Major Lazer,6BKeNWeUqxmvQ09Gxd3ZGX,0.738,0.814,7,-4.414,0,0.0999,0.132,9.64e-06,0.126,0.483,119.041
6555,Die A Happy Man,Thomas Rhett,5kNe7PE09d6Kvw5pAsx23n,0.595,0.389,2,-9.245,1,0.0349,0.418,1.39e-06,0.116,0.4,166.052
6556,Photograph,Ed Sheeran,1HNkqx9Ahdgi1Ixy2xkKkL,0.614,0.379,4,-10.48,1,0.0476,0.607,0.000464,0.0986,0.201,107.989
6557,Love Lockdown,Kanye West,1kxeWHF9PrCVZHvVskv8lg,0.76,0.524,1,-7.67,0,0.0323,0.0542,0.5,0.112,0.112,119.603
6558,Omen - Radio Edit,Disclosure,3jEPu6FD1icy9cLllhB2XK,0.646,0.787,5,-4.817,0,0.174,0.103,0.0,0.373,0.675,106.071
6559,This Is Gospel,Panic! At The Disco,3yZQk5PC52CCmT4ZaTIKvv,0.572,0.912,7,-4.875,1,0.0707,0.00155,1.2e-06,0.102,0.606,156.073
6560,My Favorite Part,Mac Miller,66wkCYWlXzSTQAfnsPBptt,0.861,0.33,6,-7.194,1,0.0526,0.627,1.93e-06,0.14,0.718,95.016
6561,Holiday / Boulevard of Broken Dreams,Green Day,0MsrWnxQZxPAcov7c74sSo,0.29,0.827,8,-3.451,1,0.0362,0.000659,2.55e-06,0.301,0.45,167.086
6562,"December, 1963 (Oh What a Night!)",Frankie Valli & The Four Seasons,1hQFF33xi8ruavZNyovtUN,0.737,0.495,1,-13.489,1,0.027,0.0588,9.12e-06,0.0542,0.967,104.409
6563,Never Be the Same,Camila Cabello,4eWQlBRaTjPPUlzacqEeoQ,0.637,0.713,0,-4.333,1,0.0747,0.181,0.000637,0.137,0.243,129.923
6564,Madness,Muse,0c4IEciLCDdXEhhKxj4ThA,0.502,0.417,10,-7.665,1,0.0718,0.127,0.00419,0.106,0.218,180.301
6565,Feel Good Inc.,Gorillaz,0d28khcov6AiegSCpG5TuT,0.818,0.705,6,-6.679,1,0.177,0.00836,0.00233,0.613,0.772,138.559
6566,Everytime,Britney Spears,0dRhSF9LV0HR8Jwd3MMMKJ,0.398,0.284,3,-12.852,1,0.0337,0.966,8.57e-05,0.116,0.114,109.599
6567,Come Back to Earth,Mac Miller,01z2fBGB8Hl3Jd3zXe4IXR,0.272,0.238,2,-12.148,0,0.0349,0.89,0.00925,0.275,0.119,83.507
6568,Lose Yourself to Dance (feat. Pharrell Williams),Daft Punk,5CMjjywI0eZMixPeqNd75R,0.832,0.659,10,-7.828,0,0.057,0.0839,0.00114,0.0753,0.674,100.163
6569,Boogie Wonderland,"Earth, Wind & Fire",6ztstiyZL6FXzh4aG46ZPD,0.802,0.756,2,-10.791,0,0.0349,0.0843,0.00765,0.0521,0.963,131.715
6570,"Ob-La-Di, Ob-La-Da - Remastered 2009",The Beatles,1gFNm7cXfG1vSMcxPpSxec,0.818,0.728,10,-8.331,1,0.0314,0.232,0.0642,0.251,0.975,113.059
6571,FML,Arizona Zervas,6lruHh1jF7ezgbLv72xYmf,0.822,0.575,5,-5.95,1,0.0934,0.113,0.0,0.106,0.616,100.087
6572,Monkey Wrench,Foo Fighters,44wXefe8WB9Fd6xwtmAwbR,0.401,0.953,4,-4.276,1,0.0752,1.83e-05,2.56e-05,0.149,0.555,174.217
6573,Hands On The Wheel,ScHoolboy Q,2kfpH2OAAdpk5J3JaraAIh,0.65,0.859,1,-4.54,0,0.0957,0.021,0.0,0.0986,0.169,127.828
6574,Waste A Moment,Kings of Leon,5LlsD7LdSMkGV4Iu0a2Zq0,0.436,0.85,2,-4.86,1,0.0617,0.000861,0.74,0.128,0.537,152.644
6575,Blue (Da Ba Dee) - Gabry Ponte Ice Pop Radio,Eiffel 65,2yAVzRiEQooPEJ9SYx11L3,0.822,0.969,7,-11.471,0,0.0582,0.259,0.000153,0.39,0.765,128.007
6576,Kill Em With Kindness,Selena Gomez,1QNoKVgA758HFLu3TW2q7R,0.757,0.884,10,-5.488,0,0.0404,0.00795,5.87e-05,0.0973,0.398,120.012
6577,First,Cold War Kids,3omXshBamrREltcf24gYDC,0.468,0.692,2,-4.015,1,0.0295,0.0202,2.39e-06,0.523,0.561,78.009
6578,Be Alright,Dean Lewis,3EPXxR3ImUwfayaurPi3cm,0.553,0.586,11,-6.319,1,0.0362,0.697,0.0,0.0813,0.443,126.684
6579,She Wolf (Falling to Pieces) [feat. Sia],David Guetta,1HfPcQ3c2HyGeID3u1lmCa,0.491,0.857,7,-2.634,1,0.0656,0.0834,7.57e-06,0.344,0.395,129.971
6580,Drop The Game,Flume,150zGw0P2EJccYJKnFIler,0.559,0.67,7,-4.985,1,0.0474,0.592,0.000184,0.171,0.438,78.957
6581,California Gurls,Katy Perry,6tS3XVuOyu10897O3ae7bi,0.791,0.754,0,-3.729,1,0.0569,0.00446,0.0,0.163,0.425,125.014
6582,Earned It (Fifty Shades Of Grey),The Weeknd,4frLb7nWtsz2ymBE6k2GRP,0.659,0.291,2,-8.275,0,0.0348,0.405,0.0,0.0771,0.406,119.829
6583,Drown,Bring Me The Horizon,6o39Ln9118FKTMbM4BvcEy,0.405,0.94,1,-3.103,0,0.0844,0.000102,2.79e-05,0.719,0.24,143.126
6584,Georgia,Vance Joy,429EttO8gs0bDo2SQfUNSm,0.388,0.66,11,-7.372,1,0.0308,0.312,0.000307,0.0943,0.401,143.554
6585,This Is America,Childish Gambino,0b9oOr2ZgvyQu88wzixux9,0.854,0.463,5,-6.159,1,0.137,0.117,0.0,0.354,0.549,120.024
6586,Sorry - Latino Remix,Justin Bieber,0XXLwO7YHHTAK3OJkWQ37b,0.593,0.748,0,-3.784,0,0.0461,0.151,0.0,0.301,0.468,100.007
6587,Wake Up in the Sky,Gucci Mane,2G1tXoGBaEMJ7FKGnkf6ud,0.8,0.578,4,-5.144,0,0.0485,0.00381,0.0,0.367,0.367,143.01
6588,I Get the Bag (feat. Migos),Gucci Mane,1XRgIKC5TPwo7nWGyKqgG0,0.89,0.633,11,-5.475,1,0.168,0.0232,0.000343,0.0993,0.425,139.948
6589,Portland,Drake,2bjwRfXMk4uRgOD9IBYl9h,0.925,0.443,1,-8.216,1,0.264,0.0172,0.0,0.276,0.35,136.078
6590,Starman - 2012 Remaster,David Bowie,0pQskrTITgmCMyr85tb9qq,0.486,0.449,5,-10.298,1,0.0267,0.166,2.23e-06,0.54,0.549,100.456
6591,You Make It Easy,Jason Aldean,6EGAfJaLUFzhS4zRBIEQ2J,0.375,0.574,7,-5.305,1,0.0315,0.143,0.0,0.11,0.406,132.025
6592,I Don't Want to Be,Gavin DeGraw,4vl2zwXsTmAxgu9iY0g6UK,0.423,0.862,0,-5.13,0,0.0695,0.00806,0.0,0.133,0.462,154.756
6593,The Only Exception,Paramore,7JIuqL4ZqkpfGKQhYlrirs,0.452,0.563,4,-6.607,1,0.0272,0.144,0.0,0.143,0.209,137.715
6594,The Phoenix,Fall Out Boy,53AuxddsgPSlqM619nJhSd,0.562,0.964,4,-2.991,0,0.072,0.000539,1.57e-06,0.579,0.41,138.063
6595,Futsal Shuffle 2020 - Bonus Track,Lil Uzi Vert,2fOlBMkWR7lXJfqp5VTbDG,0.879,0.448,7,-8.57,0,0.222,0.0346,0.0,0.224,0.278,136.985
6596,Stitches,Shawn Mendes,5jsw9uXEGuKyJzs0boZ1bT,0.752,0.754,1,-6.684,1,0.0615,0.0151,0.0,0.0486,0.755,149.789
6597,Litty (feat. Tory Lanez),Meek Mill,5J5PXmMdQ2nh1lZOal8KmK,0.592,0.701,10,-4.014,0,0.0858,0.0451,0.0,0.327,0.282,129.501
6598,Son of a Preacher Man,Dusty Springfield,7odHgoLFi3GQ90E9PeraI3,0.401,0.498,4,-10.682,1,0.0757,0.394,0.0,0.13,0.816,181.701
6599,We Belong Together,Mariah Carey,3LmvfNUQtglbTrydsdIqFU,0.837,0.462,0,-7.89,1,0.0601,0.0339,0.0,0.09,0.762,139.986
6600,Carry On,XXXTENTACION,2yZax79pOrYuyIFVW2cZY2,0.735,0.197,3,-13.378,0,0.537,0.768,0.000276,0.296,0.383,147.899
6601,Addicted To You,Avicii,0xIVvRmjztR1AwuHrkhH41,0.569,0.785,1,-4.057,0,0.0457,0.0505,1.12e-06,0.086,0.303,128.031
6602,Sun Is Shining,Axwell /\ Ingrosso,4b2tcjrG1qUkSdsqEFP2dB,0.467,0.757,2,-3.01,1,0.0517,0.0866,0.0,0.0742,0.383,131.993
6603,Coming Undone,Korn,6p2liQLGoDaLXgND68bfVt,0.687,0.677,2,-4.172,1,0.0508,0.000658,0.000146,0.0564,0.546,75.052
6604,Break Your Heart,Taio Cruz,1CdqVF1ywD0ZO1zXtB9yWa,0.666,0.899,8,-4.676,1,0.028,0.00155,0.0,0.0677,0.629,122.05
6605,Desperado,Rihanna,5I4ugX74O2xadBXW6BYrAQ,0.685,0.61,0,-5.221,0,0.0439,0.323,0.0,0.102,0.323,94.384
6606,No One Compares To You,Jack & Jack,4cZ3UsiKd1kUQIaq4BFIj2,0.7,0.748,1,-6.044,1,0.0434,0.127,0.0,0.0941,0.631,111.939
6607,PRBLMS,6LACK,4AtZRwSR8BOTTQg5ihSggt,0.417,0.58,9,-4.574,1,0.207,0.0307,1.45e-06,0.179,0.139,68.58
6608,Baby I'm Yours - feat. Irfrane,Breakbot,7oGwQOTkMB9Sk3DIKJLd5F,0.831,0.794,2,-3.701,0,0.0752,0.705,3.4e-05,0.0978,0.735,118.075
6609,Instruction (feat. Demi Lovato & Stefflon Don),Jax Jones,12CAig71FTdgZt03n7JuiT,0.546,0.927,4,-3.075,0,0.239,0.117,0.0,0.103,0.917,119.642
6610,Bad Bad Bad (feat. Lil Baby),Young Thug,1GeNui6m825V8jP4uKiIaH,0.974,0.596,6,-8.888,1,0.184,0.0976,0.0,0.151,0.892,111.959
6611,Hearts Don't Break Around Here,Ed Sheeran,2dfHh7ECGxfNqZTQno09Vk,0.604,0.366,7,-7.881,1,0.0267,0.719,0.0,0.162,0.181,105.177
6612,"Honey, I'm Good",Andy Grammer,6zoG4qagYh0UGIYwWOpE1z,0.755,0.802,9,-6.418,1,0.0551,0.036,0.0,0.336,0.588,122.026
6613,Love Never Felt So Good,Michael Jackson,48td6xvpokdYwvbl3JIiXP,0.775,0.719,7,-6.212,0,0.0435,0.132,1.79e-06,0.0662,0.712,117.513
6614,Feel It Still,Portugal. The Man,6QgjcU0zLnzq5OrUoSZ3OK,0.801,0.795,1,-5.115,0,0.0504,0.0417,0.000113,0.0717,0.754,79.028
6615,Careless Whisper,George Michael,2R7858bg0GHuBBxjTyOL7N,0.583,0.545,2,-11.698,0,0.0351,0.232,0.0,0.133,0.801,153.249
6616,Champion (feat. Travis Scott),NAV,6nO3tr47nr2P7f3hXb8JIo,0.642,0.782,5,-3.395,0,0.0477,0.381,0.0,0.108,0.396,162.005
6617,You Was Right,Lil Uzi Vert,2ANLarE8yHVsLWW21nj79M,0.843,0.359,0,-7.417,1,0.461,0.069,0.0,0.12,0.156,81.987
6618,Blood Sweat & Tears,BTS,5RGf8qn1TBWVplLyyKUsuV,0.583,0.885,0,-3.571,0,0.106,0.0244,0.0,0.357,0.601,92.959
6619,Sick Boy,The Chainsmokers,08hm0V6cTsWDX62hW42sEv,0.548,0.58,11,-7.524,0,0.121,0.104,0.0,0.127,0.462,180.066
6620,One Day / Reckoning Song (Wankelmut Remix) [Radio Edit],Asaf Avidan & the Mojos,6hFYIJDwADard4Z8dvlpzp,0.821,0.676,3,-6.366,0,0.0547,0.187,0.0001,0.0927,0.559,119.012
6621,How You Like That,BLACKPINK,4SFknyjLcyTLJFPKD2m96o,0.812,0.761,11,-5.222,1,0.0812,0.0465,0.000135,0.0601,0.344,130.032
6622,HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX,Travis Scott,7h0d2h0fUmzbs7zeFigJPn,0.559,0.491,2,-6.406,0,0.0346,0.0567,0.0,0.0992,0.114,153.131
6623,Jocelyn Flores,XXXTENTACION,7m9OqQk4RVRkw9JJdeAw96,0.872,0.391,0,-9.144,0,0.242,0.469,4.13e-06,0.297,0.437,134.021
6624,Who Can It Be Now?,Men At Work,5rfJ2Bq2PEL8yBjZLzouEu,0.805,0.479,4,-14.734,1,0.0436,0.0627,0.000143,0.104,0.962,128.411
6625,Rich Girl,Daryl Hall & John Oates,0qRR9d89hIS0MHRkQ0ejxX,0.573,0.683,5,-6.644,1,0.176,0.461,0.0,0.0935,0.817,169.519
6626,2U,David Guetta,762UXiwEHYY97VL45sAUPR,0.551,0.651,8,-5.828,0,0.0594,0.225,0.0,0.224,0.562,144.875
6627,Otro Trago,Sech,1Ej96GIBCTvgH7tNX1r3qr,0.746,0.7,0,-4.669,1,0.341,0.136,0.000159,0.11,0.619,176.044
6628,Fuck Love (feat. Trippie Redd),XXXTENTACION,7AQim7LbvFVZJE3O8TYgf2,0.797,0.533,0,-9.74,0,0.0412,0.0172,0.000152,0.103,0.329,131.036
6629,Somebody (feat. A Boogie Wit Da Hoodie & Lil Tecca),Internet Money,4yVpS65YGing0IChXRV9Yd,0.626,0.673,6,-6.658,0,0.252,0.366,0.0,0.111,0.315,89.877
6630,Say So (feat. Nicki Minaj),Doja Cat,11VApNQCWLJdzxWrlmwzUa,0.856,0.641,11,-4.64,0,0.204,0.119,4.97e-06,0.427,0.745,111.004
6631,Dead To Me,Kali Uchis,6LOZws7T3jqZz78unPgFF9,0.675,0.761,4,-4.469,0,0.0466,0.432,0.0,0.102,0.428,119.001
6632,One,U2,3G69vJMWsX6ZohTykad2AU,0.392,0.534,0,-8.793,1,0.0369,0.245,0.00104,0.155,0.325,181.305
6633,Lights Up,Harry Styles,4jAIqgrPjKLTY9Gbez25Qb,0.575,0.621,10,-8.165,0,0.032,0.0392,0.0045,0.141,0.27,101.987
6634,Ocean Eyes - Blackbear Remix,Billie Eilish,4JuZQeSRYJfLCqBgBIxxrR,0.661,0.419,4,-9.807,0,0.0404,0.114,1.19e-05,0.0848,0.145,144.98
6635,Shut Up,Stormzy,2LPUvD5DDOO4UYGkWgjI2C,0.468,0.823,4,-3.973,1,0.466,0.81,0.0,0.598,0.941,74.457
6636,Dile,Don Omar,69Ej1xrGjOcHvIMtMKxK0G,0.817,0.714,4,-7.501,0,0.141,0.184,0.000132,0.042,0.714,94.001
6637,The Kids Aren't Alright,The Offspring,4EchqUKQ3qAQuRNKmeIpnf,0.523,0.943,1,-4.203,1,0.0337,0.00704,3.81e-05,0.0579,0.766,99.607
6638,Pride (In The Name Of Love) - Remastered 2009,U2,3dh2LlmeMqKJbzn2WUgt3d,0.458,0.843,4,-7.201,1,0.0316,0.00135,0.000296,0.778,0.713,105.701
6639,Naked,James Arthur,7krbSH3rd8lhIZvuzTV3Bl,0.529,0.607,6,-6.781,1,0.0574,0.104,0.0,0.0631,0.238,101.966
6640,Look At Me Now,Chris Brown,7EKTo6rVJ3XSS7QTd6ep2j,0.764,0.694,11,-5.745,0,0.189,0.0439,3.67e-06,0.18,0.581,146.075
6641,Boom Boom Pow,Black Eyed Peas,7xRNsqOQOgWbHV1nbXnfXN,0.867,0.857,9,-5.892,1,0.0663,0.13,0.00171,0.13,0.402,130.048
6642,"Lemonade (feat. Gunna, Don Toliver & NAV)",Internet Money,7hxHWCCAIIxFLCzvDgnQHX,0.8,0.658,1,-6.142,0,0.079,0.25,0.0,0.111,0.462,140.042
6643,Rich Girl,Gwen Stefani,2Y2q7PkD7lvuWr8YaZfWuv,0.856,0.754,7,-2.728,0,0.0416,0.0294,1.49e-05,0.206,0.722,98.018
6644,Happier,Ed Sheeran,2RttW7RAu5nOAfq6YFvApB,0.522,0.385,0,-7.355,1,0.0288,0.536,0.0,0.135,0.236,89.792
6645,I Got You,Bebe Rexha,6DOBk1Pxe7q8YFI9Ozbrb3,0.606,0.889,9,-4.782,0,0.0519,0.0481,3.56e-06,0.0933,0.337,97.988
6646,Rockin’,The Weeknd,36YCdzT57us0LhDmCYtrNE,0.738,0.885,9,-5.547,0,0.206,0.0133,0.0,0.0821,0.752,112.878
6647,all the good girls go to hell,Billie Eilish,6IRdLKIyS4p7XNiP8r6rsx,0.726,0.444,8,-8.922,0,0.372,0.283,0.143,0.177,0.569,185.044
6648,Bloom - Bonus Track,The Paper Kites,41yIvlFgvGwxq8qTqAR7eG,0.592,0.416,1,-9.794,1,0.0246,0.882,0.000586,0.112,0.417,96.002
6649,I'm A Believer - Radio Edit,Smash Mouth,1RC5Mb0VhnlhnMlFDnrvE0,0.559,0.972,6,-3.524,1,0.0639,0.0198,6.47e-06,0.393,0.919,82.336
6650,Jailhouse Rock,Elvis Presley,4gphxUgq0JSFv2BCLhNDiE,0.647,0.582,10,-9.538,0,0.0755,0.41,1.93e-06,0.0715,0.915,167.396
6651,Runaway,Bon Jovi,0X1sqQ652p1sceKM2nJlIJ,0.475,0.899,9,-4.321,0,0.0637,0.00375,1.91e-05,0.14,0.603,152.445
6652,My Boo,Usher,68vgtRHr7iZHpzGpon6Jlo,0.662,0.507,5,-8.238,1,0.118,0.257,0.0,0.0465,0.676,86.412
6653,Scream & Shout,will.i.am,5r6YGzvr9oZGVK6QVbh0HB,0.772,0.685,5,-6.849,1,0.0696,0.019,8.96e-05,0.131,0.501,130.033
6654,How I Move (feat. Lil Baby),Flipp Dinero,14X1WxiHXdVRJ99cMCBzOE,0.826,0.635,5,-5.181,0,0.212,0.102,0.0,0.245,0.808,119.954
6655,It Was A Good Day,Ice Cube,2qOm7ukLyHUXWyR4ZWLwxA,0.798,0.744,7,-5.328,0,0.136,0.33,0.000106,0.292,0.794,82.356
6656,My Humps,Black Eyed Peas,19JdbdEwQI7bCxefMokZO8,0.801,0.682,1,-5.919,0,0.225,0.111,1.56e-05,0.109,0.586,123.95
6657,GREECE (feat. Drake),DJ Khaled,35RJhm1pEovTBwnNR0zWad,0.695,0.343,5,-10.798,1,0.0432,0.0743,1.04e-06,0.107,0.229,85.84
6658,One Day,Tate McRae,27r2uANqwK7XbsiAZnzf9e,0.52,0.119,0,-12.148,1,0.0407,0.922,0.0,0.0883,0.355,69.217
6659,Still Be Friends (feat. Tory Lanez & Tyga),G-Eazy,0JjM9bKm4wrwohMslcm892,0.803,0.759,7,-4.692,0,0.0494,0.00509,0.0,0.0921,0.284,104.0
6660,Run the World (Girls),Beyoncé,1uXbwHHfgsXcUKfSZw5ZJ0,0.733,0.899,0,-4.237,1,0.143,0.00496,4.72e-05,0.372,0.76,127.086
6661,How Long,Charlie Puth,6wmAHw1szh5RCKSRjiXhPe,0.845,0.561,1,-5.253,0,0.0778,0.211,3.49e-06,0.0383,0.811,109.974
6662,For The Night (feat. Lil Baby & DaBaby),Pop Smoke,0PvFJmanyNQMseIFrU708S,0.823,0.586,6,-6.606,0,0.2,0.114,0.0,0.193,0.347,125.971
6663,"Love Is All Around - From ""Four Weddings And A Funeral""",Wet Wet Wet,1DJ7sGOjJmJMKpq7Y3bIki,0.437,0.665,10,-8.389,1,0.0312,0.276,0.0,0.198,0.558,169.901
6664,Set Fire to the Rain,Adele,5PKWUDfQFtc5qqo8cs1gQp,0.603,0.67,2,-3.882,0,0.0249,0.00408,1.66e-06,0.112,0.445,107.995
6665,Dang! (feat. Anderson .Paak),Mac Miller,5iUQMwxUPdJBFeGkePtM66,0.836,0.67,5,-6.907,0,0.23,0.00826,0.000355,0.0837,0.556,107.018
6666,Survival,Eminem,29Key5Lj0YlIMH8JzRDy6U,0.449,0.892,2,-3.002,1,0.225,0.0044,0.0,0.126,0.416,176.129
6667,Why,Sabrina Carpenter,1byScELwcJffsdL5QWa6Yk,0.633,0.557,11,-4.917,0,0.203,0.169,0.0,0.0671,0.623,89.672
6668,all my friends,21 Savage,0lf7CfXZnvX7LnqL2q8FNB,0.713,0.62,0,-4.513,1,0.0422,0.171,1.16e-06,0.118,0.206,130.09
6669,Dude (Looks Like A Lady),Aerosmith,6gQUbFwwdYXlKdmqRoWKJe,0.54,0.982,4,-2.962,0,0.0458,0.435,3.37e-05,0.0457,0.91,126.294
6670,Temperature,Sean Paul,0k2GOhqsrxDTAbFFSdNJjT,0.951,0.6,0,-4.675,0,0.0685,0.106,0.0,0.0712,0.822,125.04
6671,Red Lights,Tiësto,5L2l7mI8J1USMzhsmdjat9,0.654,0.83,10,-4.801,1,0.0366,0.000629,1.13e-06,0.121,0.548,124.989
6672,All My Life,Foo Fighters,6tsojOQ5wHaIjKqIryLZK6,0.577,0.604,5,-5.703,1,0.0495,0.000218,0.000579,0.477,0.637,167.719
6673,Cola,CamelPhat,7ir1tVqAtNjctvteJPw5MF,0.706,0.74,6,-7.904,1,0.0325,0.0245,0.512,0.135,0.444,122.007
6674,Love$ick (feat. A$AP Rocky),Mura Masa,3sTN90bIP2cJ1783ctHykO,0.625,0.763,8,-4.997,0,0.129,0.147,0.0106,0.214,0.721,88.753
6675,One Last Breath,Creed,42T2QQv3xgBlpQxaSP7lnK,0.386,0.677,2,-5.83,1,0.0346,0.00841,0.00366,0.341,0.195,126.602
6676,September,"Earth, Wind & Fire",0eEncOnmSHqnm1sgXsjUSA,0.697,0.832,9,-7.264,1,0.0298,0.168,0.00131,0.269,0.979,125.926
6677,Only Love,Ben Howard,2uhEKg8kIzpdvz4gyy6x8W,0.545,0.485,8,-9.941,1,0.151,0.3,0.00137,0.119,0.341,80.401
6678,DJ Got Us Fallin' In Love (feat. Pitbull),Usher,4356Typ82hUiFAynbLYbPn,0.663,0.861,7,-3.398,0,0.109,0.0338,0.0,0.082,0.654,119.963
6679,Boulevard of Broken Dreams,Green Day,5GorCbAP4aL0EJ16frG2hd,0.496,0.682,8,-4.095,1,0.0294,0.00552,2.94e-05,0.0589,0.474,167.06
6680,Fall,Eminem,58QhkbaAkLFnn7JwAnAato,0.83,0.546,1,-5.716,1,0.295,0.227,0.0,0.112,0.535,182.973
6681,The Cure,Lady Gaga,34oB5r0lcN3fYWCs2uA1k5,0.697,0.506,8,-4.863,1,0.0325,0.0792,0.0,0.0893,0.516,100.002
6682,Highwayman,The Highwaymen,7jWbXvrgdbkajU8L28ahn5,0.67,0.351,2,-16.842,1,0.0463,0.48,0.0176,0.115,0.45,101.384
6683,ICY GRL,Saweetie,1sl1cpix9GnwNwaVt04BIu,0.927,0.563,7,-5.827,1,0.175,0.0306,0.0,0.0736,0.842,103.312
6684,Selfish,Madison Beer,4PV0uE5pZSh44E3NqNNDEH,0.375,0.461,9,-6.202,1,0.0279,0.627,0.0,0.386,0.233,75.217
6685,Nothing Left (feat. Will Heard),Kygo,2fZW7ByWe46rGih0FtP2XK,0.679,0.576,4,-6.609,0,0.0402,0.261,0.000113,0.366,0.348,154.09
6686,That Way - Bonus Track,Lil Uzi Vert,2ajzBr7vwHTEBeqDzcsNRC,0.712,0.598,7,-5.368,0,0.0388,0.0546,0.0,0.154,0.504,130.007
6687,With Or Without You - Remastered,U2,4ha9ajL4Kz98uldAfuos6p,0.54,0.429,2,-11.822,1,0.0285,0.000202,0.355,0.141,0.113,110.171
6688,Despacito - Remix,Luis Fonsi,1vnnXMrBeEWiRg3YCMCjQq,0.649,0.798,2,-4.346,1,0.178,0.226,0.0,0.0711,0.857,177.899
6689,Mirror,Lil Wayne,6MreoQf8oixWI2xRcw3Fv1,0.328,0.622,5,-7.291,0,0.0866,0.858,0.0,0.104,0.401,74.267
6690,We Dem Boyz,Wiz Khalifa,1ULa3GfdMKs0MfRpm6xVlu,0.717,0.862,8,-4.736,1,0.054,0.00689,0.0,0.321,0.52,130.021
6691,i love you,Billie Eilish,6CcJMwBtXByIz4zQLzFkKc,0.421,0.131,0,-18.435,1,0.0382,0.952,0.00453,0.109,0.12,137.446
6692,I Forgot That You Existed,Taylor Swift,43rA71bccXFGD4C8GOpIlN,0.664,0.316,5,-10.345,1,0.519,0.298,2.03e-06,0.0812,0.541,92.875
6693,Power Trip (feat. Miguel),J. Cole,7FOJvA3PxiIU0DN3JjQ7jT,0.667,0.61,1,-7.054,1,0.217,0.322,0.000203,0.426,0.465,99.991
6694,Fear of the Dark - 2015 Remaster,Iron Maiden,0h4rVZcOiSaL9b5mT1A2gq,0.308,0.866,2,-5.671,0,0.059,0.000739,0.00141,0.232,0.227,109.825
6695,Bleed It Out,Linkin Park,0UFDKFqW2oGspYeYqo9wjA,0.529,0.967,1,-3.647,0,0.0508,0.114,0.0,0.61,0.596,140.127
6696,Bennie And The Jets - Remastered 2014,Elton John,5Wj1rJnCLpMHdLaxsFtJLs,0.665,0.673,0,-7.95,1,0.0493,0.259,7.62e-06,0.497,0.779,132.642
6697,Arms Around You (feat. Maluma & Swae Lee),XXXTENTACION,2LskIZrCeLxRvCiGP8gxlh,0.703,0.723,9,-5.45,0,0.0412,0.0302,2.06e-06,0.126,0.288,104.969
6698,Sweet Emotion,Aerosmith,24NwBd5vZ2CK8VOQVnqdxr,0.38,0.76,9,-10.961,1,0.0378,0.00298,0.0294,0.104,0.491,99.437
6699,Warriors,Imagine Dragons,1lgN0A2Vki2FTON5PYq42m,0.365,0.851,4,-6.238,0,0.065,0.0964,0.003,0.238,0.309,78.068
6700,Someone New,Hozier,0efT4YKQLQx2YHbp6vgRX8,0.446,0.533,7,-5.955,1,0.046,0.427,3.26e-06,0.332,0.58,183.81
6701,willow,Taylor Swift,3Uo7WG0vmLQ07WB4BDwy7D,0.392,0.579,7,-9.195,1,0.164,0.835,0.00179,0.145,0.549,80.961
6702,Rehab,Amy Winehouse,1L5tZi0izXsi5Kk5OJf4W0,0.434,0.872,0,-2.974,1,0.0702,0.0473,1.83e-06,0.396,0.732,71.515
6703,Brown Eyed Girl,Van Morrison,3yrSvpt2l1xhsV9Em88Pul,0.491,0.583,7,-10.964,1,0.0376,0.185,0.0,0.406,0.908,150.566
6704,The Next Episode,Dr. Dre,4LwU4Vp6od3Sb08CsP99GC,0.922,0.909,10,-2.429,0,0.27,0.0281,0.0,0.0856,0.309,95.295
6705,New Light,John Mayer,2BRcFoNaxcQupoC6IpZGeO,0.828,0.689,7,-7.878,1,0.0326,0.327,0.037,0.0748,0.852,123.93
6706,Many Men (Wish Death),50 Cent,2I9foKseoFQh07p6sD2voE,0.653,0.826,6,-2.93,0,0.354,0.0153,0.00146,0.131,0.416,108.52
6707,Stole the Show,Kygo,5masKPHeAOVNgxdLebIcK7,0.64,0.635,8,-7.565,0,0.226,0.271,0.0,0.319,0.475,100.034
6708,Mo Money Mo Problems (feat. Puff Daddy & Mase) - 2014 Remaster,The Notorious B.I.G.,4INDiWSKvqSKDEu7mh8HFz,0.845,0.884,6,-4.506,0,0.0759,0.0128,2.1e-06,0.203,0.904,104.536
6709,"How Far I'll Go - From ""Moana""",Alessia Cara,5EbX5xL3O2xT8FxCpYzgUO,0.309,0.544,9,-9.621,1,0.352,0.155,0.000265,0.0727,0.16,180.979
